batch,video_uid,timestamp_sec,narration_text,scenario,action,reasoning
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,4.488435266666667,#C C moves in a room,Cooking,Locomotion,Body moving through space.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,8.238145266666667,#O Man X closes a door,Cooking,Stationary,Closing a door is a brief action that does not involve continuous motion or high energy activity.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,11.308585266666666,#O Man Y holds head,Cooking,Stationary,Holding head typically involves low body and hand motion.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,15.057345266666664,#C C turns,Cooking,Stationary,Turns are usually small movements with low energy.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,16.518775266666665,#C C walks in a room,Cooking,Locomotion,Body moving through space.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,19.897775266666667,#C C looks around in a room,Cooking,Search,"Head movement (visual search), hands mostly still."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,29.195115266666665,#C C picks up a mobile phone,Cooking,Object Transfer,Logistics/Setup step involving picking up an object.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,30.397505266666663,#C C turns,Cooking,Stationary,Turning action is often brief and involves minimal movement.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,31.020395266666664,#C C walks in a room,Cooking,Locomotion,"Body moving through space, involves walking."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,35.04519526666667,#C C looks around in a room,Cooking,Search,"Head movement (visual search), hands mostly still."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,38.12175526666667,#C C pushes a hot pot,Cooking,Locomotion,Body movement through space to push a heavy object.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,43.99092526666667,#C C switches an Oven,Cooking,Stationary,"Switching an oven typically involves pressing a button or turning a knob, which does not involve significant body or hand motion."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,48.54970526666667,#C C opens an Oven,Cooking,Object Transfer,Logistics step involving opening a specific object (oven).
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,51.30766526666667,#C C closes an Oven,Cooking,Stationary,Closing an oven is a brief action and does not involve continuous motion or high energy expenditure.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,52.82244526666667,#C C pulls drawer of an Oven,Cooking,Object Transfer,Logistics/Setup step involving drawer manipulation.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,57.60720526666667,#C C looks at drawer,Cooking,Search,"Head movement (visual search), hands mostly still."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,61.14075526666667,#C C opens an oven,Cooking,Object Transfer,"Opening an oven involves a brief, specific motion to operate a mechanism."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,63.24958526666667,#C C puts a metal rod on oven rack,Cooking,Object Transfer,Logistics step involving placing an object.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,72.71664526666666,#C C removes an oven rack,Cooking,Locomotion,"Body moving through space to remove an oven rack, likely involves significant body acceleration."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,82.50943526666666,#C C heats a metal rod,Cooking,Essential Operation,"Core task involving manipulation, high hand activity."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,89.91869526666666,#C C holds a metal rod,Cooking,Stationary,"Low body/hand motion, holding an object."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,94.25360526666668,#C C looks at an Oven,Cooking,Search,"Head movement (visual inspection), hands mostly still."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,95.47498526666666,#C C removes a rod from oven heat,Cooking,Essential Operation,Core task involving manual dexterity and interaction with a hot object.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,98.61496526666666,#C C closes oven,Cooking,Stationary,"Low body/hand motion, brief action."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,99.75580526666666,#C C pushes in Oven drawer,Cooking,Object Transfer,Logistics step involving moving an object.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,102.88141526666666,#C C picks up an Oven rack,Cooking,Object Transfer,Logistics step involving picking up an object.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,108.83019526666666,#C C holds a metal rod,Cooking,Stationary,"Low energy, holding an object without movement."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,116.48286526666666,#C C adjusts part of metal rod,Cooking,Essential Operation,Core manual task involving high hand activity.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,122.16100526666666,#C C puts parts of metal on table,Cooking,Object Transfer,Logistics step involving moving objects to a location.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,131.50161526666668,#C C looks at a metal rod,Cooking,Search,"Visual inspection, likely involves head movement to look at the metal rod."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,134.52917526666667,#C C moves in a room,Cooking,Locomotion,"Body moving through space, likely involves walking or moving around the room."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,136.51365526666666,#C C turns,Cooking,Stationary,"Low body/hand motion, likely a minor turn or adjustment."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,139.58982526666665,#C C pulls out an oven drawer,Cooking,Object Transfer,"Logistics step involving the drawer, short bursts of hand acceleration."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,142.65557526666666,#C C removes an oven rack,Cooking,Locomotion,"Body moving through space to remove an oven rack, likely involves significant body movement."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,145.88697526666667,#C C opens an Oven,Cooking,Object Transfer,"Action involves opening a drawer or container, which is a logistics step."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,149.01012526666668,#C C puts inside a metal,Cooking,Object Transfer,Logistics step involving placing an object.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,154.93829526666667,#C C closes oven,Cooking,Stationary,Closing an oven is a brief action that involves minimal movement and can be considered a stationary action.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,157.70235526666667,#C C picks up an Oven rack,Cooking,Object Transfer,Logistics action involving picking up an object.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,160.71897526666666,#C C looks around in a room,Cooking,Search,"Head movement (visual search), hands mostly still."
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,163.77910526666668,#C C picks up sweet potato,Cooking,Object Transfer,Logistics step involving picking up an object.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,166.07528526666667,#C C takes a bottle,Cooking,Object Transfer,Logistics/Setup step (taking an object).
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,169.26796526666666,#C C puts a bottle on a table,Cooking,Object Transfer,Logistics/Setup step involving picking up and placing an object.
0,6af04762-9ccf-41aa-bbfb-48a443c7cec3,171.15800526666666,#C C looks around in a room,Cooking,Search,"Head movement (visual search), hands mostly still."
