batch,video_uid,timestamp_sec,narration_text,scenario,action,reasoning
0,5ed59c41-af9e-4368-a0ce-30d536d34895,0.9393886,#O person P scrolls on the floor.,Cooking,Search,Head and hand movement focused on visual search on the floor.
0,5ed59c41-af9e-4368-a0ce-30d536d34895,0.8277985999999999,#O person S plays with P.,Cooking,Stationary,"The action 'plays with P' suggests a stationary interaction or conversation, indicating low body and hand motion."
0,5ed59c41-af9e-4368-a0ce-30d536d34895,8.216328599999999,#O person B walks in the room.,Cooking,Locomotion,"Movement through space, high body acceleration."
0,5ed59c41-af9e-4368-a0ce-30d536d34895,10.4771286,#O person B holds S on the head.,Cooking,Stationary,"Low body/hand motion, holding an object in place."
0,5ed59c41-af9e-4368-a0ce-30d536d34895,11.8265786,#O person B walks in the room.,Cooking,Locomotion,"Movement through space, indicative of walking."
0,5ed59c41-af9e-4368-a0ce-30d536d34895,13.3535586,#O person S touches the mouth.,Cooking,Stationary,"Low body/hand motion, indicative of a pause or idle action."
0,5ed59c41-af9e-4368-a0ce-30d536d34895,15.1805786,#O person S walks in the room.,Cooking,Locomotion,"Movement through space, indicative of walking."
0,5ed59c41-af9e-4368-a0ce-30d536d34895,18.591458600000003,#C C walks to the kitchen.,Cooking,Locomotion,Body moving through space (walking).
0,5ed59c41-af9e-4368-a0ce-30d536d34895,28.6521186,#C C opens the drawer.,Cooking,Object Transfer,Logistics/Setup step involving opening a drawer.
0,5ed59c41-af9e-4368-a0ce-30d536d34895,30.084138600000003,#O person S holds a blue paper.,Cooking,Stationary,Holding an object without movement.
0,5ed59c41-af9e-4368-a0ce-30d536d34895,30.9552586,#O person S sticks the paper on the fridge door.,Cooking,Object Transfer,Logistics step involving placing an object.
0,5ed59c41-af9e-4368-a0ce-30d536d34895,32.7202486,#C C picks a plastic bag by right leg.,Cooking,Object Transfer,"Logistics step, picking up an object."
0,5ed59c41-af9e-4368-a0ce-30d536d34895,35.2720286,#C C holds the plastic bag by left hand.,Cooking,Stationary,"Low body/hand motion, holding an object without movement."
0,5ed59c41-af9e-4368-a0ce-30d536d34895,36.3162086,#C C drops the plastic bag on the cabinet.,Cooking,Object Transfer,"[CtxFixed] The action of dropping the plastic bag onto the cabinet indicates a deliberate placement of the object, which fits the criteria for 'Object Transfer'."
0,5ed59c41-af9e-4368-a0ce-30d536d34895,37.3464186,#C C closes the drawer.,Cooking,Object Transfer,Logistics step involving closing a drawer.
0,5ed59c41-af9e-4368-a0ce-30d536d34895,39.2735986,#C C picks a noddle.,Cooking,Object Transfer,Logistics step involving picking up an object.
0,5ed59c41-af9e-4368-a0ce-30d536d34895,40.7949186,#O person P touches the packet of noddle,Cooking,Object Transfer,Logistics step involving interaction with an object.
0,5ed59c41-af9e-4368-a0ce-30d536d34895,41.2011386,#O person S shakes hands.,Cooking,Stationary,"Low body/hand motion, shaking hands is typically a brief and stationary interaction."
0,5ed59c41-af9e-4368-a0ce-30d536d34895,43.5269986,#C C walks in the room.,Cooking,Locomotion,Body moving through space (walking).
0,5ed59c41-af9e-4368-a0ce-30d536d34895,45.3378386,#C C opens a cabinet.,Cooking,Object Transfer,Logistics step involving the opening of a cabinet.
0,5ed59c41-af9e-4368-a0ce-30d536d34895,46.4415686,#C C opens another cabinet door.,Cooking,Object Transfer,Logistics step involving interaction with an object (opening a cabinet door).
0,5ed59c41-af9e-4368-a0ce-30d536d34895,49.8879086,#O person S plays in the kitchen.,Cooking,Stationary,Playing in the kitchen implies low physical activity and possibly idle behavior.
0,5ed59c41-af9e-4368-a0ce-30d536d34895,53.2527086,#C C picks a container.,Cooking,Object Transfer,"Logistics step, picking up an object."
0,5ed59c41-af9e-4368-a0ce-30d536d34895,54.4487186,#O person P touches the container.,Cooking,Object Transfer,Logistics/Setup step involving interaction with an object.
0,5ed59c41-af9e-4368-a0ce-30d536d34895,55.0669586,#C C opens the container.,Cooking,Object Transfer,Logistics/Setup step involving opening an object.
0,5ed59c41-af9e-4368-a0ce-30d536d34895,55.4643886,#C C drops the container on the table.,Cooking,Object Transfer,Refined via regex fallback
0,5ed59c41-af9e-4368-a0ce-30d536d34895,56.4931586,#C C puts the lid on the slab.,Cooking,Object Transfer,Logistics action involving placing an object.
0,5ed59c41-af9e-4368-a0ce-30d536d34895,58.8124286,#O person P holds the container.,Cooking,Stationary,"Low body/hand motion, holding an object."
0,5ed59c41-af9e-4368-a0ce-30d536d34895,61.7300686,#C C puts noddle in the container.,Cooking,Object Transfer,"Logistics step, moving the noodle to the container."
0,5ed59c41-af9e-4368-a0ce-30d536d34895,64.08199859999999,#C C picks the spice.,Cooking,Object Transfer,Logistics step of picking an object.
0,5ed59c41-af9e-4368-a0ce-30d536d34895,64.6396786,#C C picks the container.,Cooking,Object Transfer,Logistics step involving picking up an object.
0,5ed59c41-af9e-4368-a0ce-30d536d34895,64.9912286,#O person B walks in the kitchen.,Cooking,Locomotion,"Movement through space, indicative of walking."
0,5ed59c41-af9e-4368-a0ce-30d536d34895,65.7384086,#O person B touches S's head.,Cooking,Search,"Implication of head contact and visual interaction, likely involves head movement."
