batch,video_uid,timestamp_sec,narration_text,scenario,action,reasoning
0,db532215-0f8f-4cb9-8118-004746c5786f,4.7324996,#C C picks up a phone from a kitchen counter with her left hand.,Cooking,Object Transfer,Logistics action of picking up an object.
0,db532215-0f8f-4cb9-8118-004746c5786f,6.999869599999999,#C C operates the phone with her hands.,Cooking,Stationary,"Low body/hand motion, primarily hand activity while standing or sitting still."
0,db532215-0f8f-4cb9-8118-004746c5786f,26.0555996,#C C places the phone in her left hand on the kitchen counter.,Cooking,Object Transfer,Logistics step of placing an object.
0,db532215-0f8f-4cb9-8118-004746c5786f,28.7290996,#C C holds the container in her right hand.,Cooking,Stationary,"Low body/hand motion, holding an object without moving."
0,db532215-0f8f-4cb9-8118-004746c5786f,32.690349600000005,#C C picks up a container from the kitchen counter with her hands.,Cooking,Object Transfer,Logistics step involving picking up an object.
0,db532215-0f8f-4cb9-8118-004746c5786f,35.8476896,#C C operates the phone with her left finger.,Cooking,Stationary,"Low body/hand motion, focused task."
0,db532215-0f8f-4cb9-8118-004746c5786f,27.2247696,#C C picks up a container of sour cream with her left hand.,Cooking,Object Transfer,Logistics step involving picking up an object.
0,db532215-0f8f-4cb9-8118-004746c5786f,28.551779600000003,#C C operates the phone with her left finger,Cooking,Stationary,"Low body/hand motion, focused task."
0,db532215-0f8f-4cb9-8118-004746c5786f,53.5786096,#C C opens the container lid with her left hand.,Cooking,Object Transfer,Logistics step involving opening a container.
0,db532215-0f8f-4cb9-8118-004746c5786f,54.083439600000005,#C C places the lid in her left hand on the kitchen counter.,Cooking,Object Transfer,"Logistics step, placing an object."
0,db532215-0f8f-4cb9-8118-004746c5786f,55.3782196,#C C opens the sour cream seal with her left hand.,Cooking,Object Transfer,Logistics step involving interaction with an object.
0,db532215-0f8f-4cb9-8118-004746c5786f,57.6874496,#C C picks up a spoon from a measuring scale with her right hand.,Cooking,Object Transfer,Logistics step involving picking up an object.
0,db532215-0f8f-4cb9-8118-004746c5786f,61.1850096,#C C pours cream from the container in her left hand into a bowl of flour mixture.,Cooking,Essential Operation,Core task involving high hand activity and manipulation.
0,db532215-0f8f-4cb9-8118-004746c5786f,65.1413496,#C C scoops cream from the container seal with the spoon in her right hand.,Cooking,Object Transfer,"The action involves picking up and transferring the cream, which is a logistics step."
0,db532215-0f8f-4cb9-8118-004746c5786f,72.52505959999999,#C C scoops cream from the spoon in her right hand with her left hand.,Cooking,Object Transfer,Transfer of the cream from the spoon to the other hand.
0,db532215-0f8f-4cb9-8118-004746c5786f,76.6039796,#C C puts the spoon in her right hand in the container in her left hand.,Cooking,Object Transfer,Logistics step of placing the spoon into a container.
0,db532215-0f8f-4cb9-8118-004746c5786f,77.2545196,#C C passes the container in her left hand to her right hand.,Cooking,Object Transfer,The action involves transferring an object from one hand to the other.
0,db532215-0f8f-4cb9-8118-004746c5786f,78.0018296,#C C places the container in her right hand on the kitchen counter.,Cooking,Object Transfer,Logistics step involving placing an object.
0,db532215-0f8f-4cb9-8118-004746c5786f,78.8383896,#C C picks up a tin from the counter with her right hand.,Cooking,Object Transfer,Logistics step of picking up an object.
0,db532215-0f8f-4cb9-8118-004746c5786f,82.1033796,#C C places the tin in her right hand on a shelf.,Cooking,Object Transfer,Logistics step of placing an object.
