video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status
36f976f4-ba4e-4564-b970-82f8692b8c61,-3.999999999976245e-07,#O A man Z holds cards in his right hand.,Playing Instrument,Stationary,The action describes holding cards without any significant movement.,silver
36f976f4-ba4e-4564-b970-82f8692b8c61,-3.999999999976245e-07,#O A man X holds cards in his left hand.,Playing Instrument,Stationary,"The action describes holding cards without any significant movement, indicating a low energy state.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,2.6898696,#O A man B passes the card in his right hand to man Z.,Playing Instrument,Object Transfer,"The action involves passing an object, which is a logistical step.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,3.4684396000000004,#O The man B interacts with man Z.,Playing Instrument,Stationary,"The action describes an interaction, which is likely to involve low body/hand motion.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,12.3810096,#O The man B places the card in his right hand on the table.,Playing Instrument,Object Transfer,"The action involves placing an object (card) on a surface (table), which is a logistics step.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,12.8773996,#O The man Z adjusts his shirt with his left hand.,Playing Instrument,Stationary,Adjusting clothing is a minor action with low body and hand motion.,silver
36f976f4-ba4e-4564-b970-82f8692b8c61,14.1201596,#O The man Z touches his hair with his left hand.,Playing Instrument,Stationary,"Low body/hand motion, likely idle or thinking.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,14.7851796,#C C places the card in his right hand on the table.,Playing Instrument,Object Transfer,"Logistics step, placing an object on the table.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,16.939469600000002,#O The man Y moves the cards on the table with his right hand.,Playing Instrument,Object Transfer,"The action involves moving objects (cards) from one place to another, which is a logistics step.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,20.3053796,#O The man Z touches the cards on the table with his right hand.,Playing Instrument,Object Transfer,Logistics/Setup step involving touching cards on the table.,silver
36f976f4-ba4e-4564-b970-82f8692b8c61,23.643369600000003,#O The man Y places his right hand on the table.,Playing Instrument,Stationary,The action describes a static movement with low energy.,silver
36f976f4-ba4e-4564-b970-82f8692b8c61,26.1525196,#O The man Z interacts with man Y.,Playing Instrument,Stationary,The action description does not specify any specific motion or interaction that would indicate high body or hand activity.,silver
36f976f4-ba4e-4564-b970-82f8692b8c61,26.1525196,#O The man X interacts with man Y.,Playing Instrument,Stationary,The action describes interaction but does not specify any physical activity that would cause significant body or hand motion.,silver
36f976f4-ba4e-4564-b970-82f8692b8c61,27.073289600000003,#O The man X passes the card in his right hand to man Y.,Playing Instrument,Object Transfer,"The action involves passing an object, which is a logistics step.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,31.0237496,#O The man Y rests both hands on the table.,Playing Instrument,Stationary,"Low body/hand motion, indicating a resting or idle state.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,35.7738196,#O The man X places the card in his right hand on the table.,Playing Instrument,Object Transfer,"Logistics/Setup step, placing an object.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,40.4701996,#O The man Z places the card in his left hand on the table.,Playing Instrument,Object Transfer,"The action involves placing an object (card) on a surface (table), which is a logistics step.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,42.7458796,#O The man X touches his face with his right hand.,Playing Instrument,Stationary,"Low body/hand motion, likely a minor distraction or adjustment.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,50.3706696,#O The man B places the card in his right hand on the table.,Playing Instrument,Object Transfer,"The action involves placing an object (card) on a surface, which is a logistics step.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,58.8981296,#O The man Y stretches his right hand towards man X.,Playing Instrument,Object Transfer,"The action involves moving an object (hand) towards another person, which is a logistical step.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,61.496629600000006,#O The man Z interacts with man Y.,Playing Instrument,Essential Operation,"Core manual task (playing an instrument), high hand activity.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,61.496629600000006,#O The man Z interacts with man X.,Playing Instrument,Essential Operation,"[CtxFixed] The action involves interaction between two individuals, which typically falls under essential operations such as communication or physical interaction.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,70.8822996,#O The man X touches his face with his right hand.,Playing Instrument,Stationary,"The action described involves a minor, non-task related movement and does not correspond to any of the other categories.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,73.3374996,#O The man Z touches his hair with his right hand.,Playing Instrument,Stationary,"Low body/hand motion, likely a minor, non-task-related action.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,78.2353296,#O The man X passes the card in his right hand to man Y.,Playing Instrument,Object Transfer,"Passing an object, short bursts of hand acceleration.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,83.13783959999999,#O The man X stretches his left hand towards man Z.,Playing Instrument,Object Transfer,"The action involves moving an object or body part towards another person, which is a logistics step.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,85.9402696,#O The man X hits his left hand on the table.,Playing Instrument,Locomotion,"[CtxFixed] The action of hitting one's hand on the table can be considered a form of quick movement or reaction, which falls under the broader category of Locomotion.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,84.5227996,#O The man Z interacts with man X.,Playing Instrument,Stationary,"Insufficient information to determine specific motion, but likely low energy interaction.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,84.73041959999999,#O The man Y places his right hand on his cheeks.,Playing Instrument,Stationary,"The action describes a static position with no movement, indicating low energy and stationary behavior.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,90.2184296,#O The man Z passes the card in his left hand to man X.,Playing Instrument,Object Transfer,"The action involves passing an object, which is a logistics step.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,92.3723796,"#C C interacts with man Y, X, Z and B.",Playing Instrument,Stationary,Interacting with others typically involves low body/hand motion.,silver
36f976f4-ba4e-4564-b970-82f8692b8c61,99.1623796,#O The man Z places the card in his right hand on the table.,Playing Instrument,Object Transfer,"The action involves placing an object (card) on a surface, which is a logistics step.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,104.2357796,#O The man B places the card in his right hand on the table.,Playing Instrument,Object Transfer,"Logistics step, placing an object on a surface.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,106.5443196,#O The man X touches his face with his right hand.,Playing Instrument,Stationary,"The action described involves a minor movement that is not characteristic of a core task, logistics, search, or an error. It is more indicative of a brief, non-task related movement while in a stationary state.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,110.5803196,#O The man Y stretches his right hand towards man X.,Playing Instrument,Object Transfer,"The action involves moving towards another person, which can be classified as a logistics or setup step in the context of playing an instrument.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,113.5096696,#O The man X shakes his head.,Playing Instrument,Stationary,Shaking head while playing an instrument does not involve significant body or hand motion.,silver
36f976f4-ba4e-4564-b970-82f8692b8c61,113.5096696,#O The man Y shakes his head.,Playing Instrument,Stationary,"Head shake can be considered a low energy, stationary action if no other movement is described.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,116.6357796,#O The man X passes the card in his right hand to man Y.,Playing Instrument,Object Transfer,Logistics step involving the transfer of an object.,silver
36f976f4-ba4e-4564-b970-82f8692b8c61,119.2350096,#O The man X stretches his left hand towards man Z.,Playing Instrument,Object Transfer,"The action involves moving an object (hand) towards another person, which is a logistics step.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,120.1762596,#O The man Z passes the card in his right hand to man X.,Playing Instrument,Object Transfer,"The action involves passing an object, which is a logistics step.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,120.7723396,#O The man Y places his right hand on his cheeks.,Playing Instrument,Stationary,"The action described involves a static gesture, likely with minimal movement.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,123.2043796,#O The man X interacts with man Z.,Playing Instrument,Stationary,"The action described does not specify any physical activity, implying a stationary or low-energy interaction.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,124.1704796,#O The man Z places the card in his right hand on the table.,Playing Instrument,Object Transfer,Logistics step involving placing an object.,silver
36f976f4-ba4e-4564-b970-82f8692b8c61,128.0941896,#O The man Z places the card in his right hand on the table.,Playing Instrument,Object Transfer,"The action involves placing an object (card) on a surface, which is a logistics step.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,129.0563296,#O The man Z touches the card on the table with his left hand.,Playing Instrument,Stationary,"The action described involves a static interaction with an object, suggesting low body and hand motion.",silver
36f976f4-ba4e-4564-b970-82f8692b8c61,130.7405296,#O The man B stretches his right hand.,Playing Instrument,Stationary,The action describes a stretching movement which is a preparatory action and does not involve continuous motion or high activity.,silver
36f976f4-ba4e-4564-b970-82f8692b8c61,133.9643796,#O The man X touches man Z card o the table with his left hand.,Playing Instrument,Object Transfer,"The action involves picking up or placing an object, which corresponds to a logistics step.",silver
