batch,video_uid,timestamp_sec,narration_text,scenario,action,reasoning
0,555f5092-cead-4637-b921-db0f0e50b416,3.2084786000000003,#O a person T opens a box of board games,Playing Instrument,Object Transfer,Logistics/Setup step (opening a box).
0,555f5092-cead-4637-b921-db0f0e50b416,12.5355286,#O a person T picks the score cards,Playing Instrument,Object Transfer,"The action involves picking up score cards, which is a logistics step."
0,555f5092-cead-4637-b921-db0f0e50b416,20.5890886,#O a person T opens a game board,Playing Instrument,Object Transfer,"Opening a game board involves picking up and putting down objects, which is a logistics step."
0,555f5092-cead-4637-b921-db0f0e50b416,23.634258600000003,#O a person T picks up the game board in the box,Playing Instrument,Object Transfer,Logistics step involving picking up an object.
0,555f5092-cead-4637-b921-db0f0e50b416,29.2011086,#O a person T opens the snakes and ladder game board,Playing Instrument,Object Transfer,"The action involves opening a game board, which is a logistics/setup step."
0,555f5092-cead-4637-b921-db0f0e50b416,32.5473486,#C C picks the packet with playing cones,Playing Instrument,Object Transfer,Logistics step involving picking up an object.
0,555f5092-cead-4637-b921-db0f0e50b416,38.2330086,#C C opens the packet with the cones,Playing Instrument,Object Transfer,Logistics/Setup step involving opening a packet.
0,555f5092-cead-4637-b921-db0f0e50b416,43.2545386,#C C removes two cones in the packet,Playing Instrument,Object Transfer,Logistics step involving picking up and putting down objects.
0,555f5092-cead-4637-b921-db0f0e50b416,43.7724286,#O a person T places a dice on the game board,Playing Instrument,Object Transfer,"Logistics step, placing an object."
0,555f5092-cead-4637-b921-db0f0e50b416,45.3710686,#C C places the cones on the game board,Playing Instrument,Object Transfer,Logistics/Setup step involving placing objects.
0,555f5092-cead-4637-b921-db0f0e50b416,52.9638586,#O a person T shakes the dice,Playing Instrument,Stationary,The action of shaking the dice is more about preparation and does not involve significant body movement.
0,555f5092-cead-4637-b921-db0f0e50b416,53.7144286,#O a person T throws the dice in the game board,Playing Instrument,Object Transfer,"The action involves throwing an object, which is a logistics step involving short bursts of hand acceleration."
0,555f5092-cead-4637-b921-db0f0e50b416,56.1531186,#C C picks dice on the game board,Playing Instrument,Object Transfer,Logistics step involving picking up an object.
0,555f5092-cead-4637-b921-db0f0e50b416,57.2389886,#C C shakes the dice,Playing Instrument,Stationary,Shaking dice is a brief action that does not involve significant movement or acceleration.
0,555f5092-cead-4637-b921-db0f0e50b416,61.2410086,#C C throws the dice on the game board,Playing Instrument,Object Transfer,"Action involves moving an object (throwing the dice), short bursts of hand acceleration."
0,555f5092-cead-4637-b921-db0f0e50b416,64.3080186,#C C moves the cone on the game board,Playing Instrument,Object Transfer,Logistics of moving an object (cone) on a game board.
0,555f5092-cead-4637-b921-db0f0e50b416,66.3941286,#O a person T picks the dice on the game board,Playing Instrument,Object Transfer,"The action involves picking up an object, which is a logistics step."
0,555f5092-cead-4637-b921-db0f0e50b416,67.7744086,#O a person T throws the dice on the table,Playing Instrument,Object Transfer,Logistics action involving the movement of an object (throwing the dice).
0,555f5092-cead-4637-b921-db0f0e50b416,69.9542386,#O a person T moves the cone on the game board,Playing Instrument,Object Transfer,Logistics of moving an object (the cone) on the game board.
0,555f5092-cead-4637-b921-db0f0e50b416,73.44544859999999,#C C picks dice on the table,Playing Instrument,Object Transfer,Logistics step involving picking up an object.
0,555f5092-cead-4637-b921-db0f0e50b416,74.2832386,#C C shakes the dice,Playing Instrument,Stationary,"The action of shaking the dice is a brief, localized movement that does not involve significant body or hand acceleration, indicating a low energy state."
0,555f5092-cead-4637-b921-db0f0e50b416,74.82183859999999,#C C throws the dice on the game board,Playing Instrument,Object Transfer,"The action involves moving an object (throwing the dice), which is a logistics step."
0,555f5092-cead-4637-b921-db0f0e50b416,76.8255686,#C C moves the cone on the game board,Playing Instrument,Object Transfer,Logistics/Setup step involving moving an object.
0,555f5092-cead-4637-b921-db0f0e50b416,79.95135859999999,#O a person T picks the dice on the game board,Playing Instrument,Object Transfer,"The action involves picking up an object, which is a logistics step."
0,555f5092-cead-4637-b921-db0f0e50b416,80.8204586,#O a person T shakes the dice,Playing Instrument,Stationary,The action of shaking the dice is more about preparation and does not involve continuous motion or high activity.
0,555f5092-cead-4637-b921-db0f0e50b416,81.28682859999999,#O a person T throws the dice on the table,Playing Instrument,Object Transfer,"The action involves throwing an object, which is a logistics step."
0,555f5092-cead-4637-b921-db0f0e50b416,83.3130286,#O a person T moves the cone on the game board,Playing Instrument,Object Transfer,"The action involves moving an object (the cone) on the game board, which is a logistics step."
0,555f5092-cead-4637-b921-db0f0e50b416,87.5561986,#C C picks dice on the game board,Playing Instrument,Object Transfer,Logistics step involving picking up an object.
0,555f5092-cead-4637-b921-db0f0e50b416,88.1192186,#C C shakes the dice,Playing Instrument,Stationary,Shaking dice is a brief action that does not involve continuous motion or significant body movement.
0,555f5092-cead-4637-b921-db0f0e50b416,88.6952886,#C C throws the dice on the game board,Playing Instrument,Object Transfer,The action involves picking up and placing down an object (the dice).
0,555f5092-cead-4637-b921-db0f0e50b416,90.7081186,#C C moves the cone on the game board,Playing Instrument,Object Transfer,Logistics step involving moving an object on the game board.
0,555f5092-cead-4637-b921-db0f0e50b416,93.8267686,#O a person T picks the dice on the game board,Playing Instrument,Object Transfer,Logistics step of picking up an object (dice).
0,555f5092-cead-4637-b921-db0f0e50b416,94.5390386,#O a person T shakes the dice,Playing Instrument,Stationary,"The action involves shaking the dice, which is a brief, localized motion and does not involve significant body or hand acceleration that would classify it under other categories."
0,555f5092-cead-4637-b921-db0f0e50b416,95.4153786,#O a person T throws the dice on the game board,Playing Instrument,Object Transfer,"The action involves throwing an object, which is a logistics step."
0,555f5092-cead-4637-b921-db0f0e50b416,97.2721886,#O a person T moves the cone on the game board,Playing Instrument,Object Transfer,"The action involves moving an object (the cone) on a game board, which is a logistics step."
0,555f5092-cead-4637-b921-db0f0e50b416,99.6310786,#C C picks dice on the game board,Playing Instrument,Object Transfer,Logistics step involving picking up an object.
0,555f5092-cead-4637-b921-db0f0e50b416,100.1591886,#C C shakes the dice,Playing Instrument,Stationary,Shaking the dice is a brief action and does not involve continuous motion or high energy activity.
0,555f5092-cead-4637-b921-db0f0e50b416,101.2349186,#C C throws the dice on the game board,Playing Instrument,Object Transfer,"The action involves moving an object (throwing the dice), which is a logistics step."
0,555f5092-cead-4637-b921-db0f0e50b416,103.8801486,#C C moves the cone on the game board,Playing Instrument,Object Transfer,Logistics step involving moving an object on the game board.
0,555f5092-cead-4637-b921-db0f0e50b416,107.0553286,#O a person T picks the dice on the game board,Playing Instrument,Object Transfer,"The action involves picking up an object (dice), which is a logistics step."
0,555f5092-cead-4637-b921-db0f0e50b416,107.5685886,#O a person T shakes the dice,Playing Instrument,Stationary,"The action involves shaking dice, which is a low-energy motion."
0,555f5092-cead-4637-b921-db0f0e50b416,108.4043086,#O a person T throws the dice on the game board,Playing Instrument,Object Transfer,"The action involves throwing an object, which is a logistics step."
0,555f5092-cead-4637-b921-db0f0e50b416,110.5937286,#O a person T moves the cone on the game board,Playing Instrument,Object Transfer,"Logistics/moving an object (cone), short bursts of hand activity."
0,555f5092-cead-4637-b921-db0f0e50b416,113.4988386,#C C picks dice on the game board,Playing Instrument,Object Transfer,Logistics/Setup step involving picking up an object.
0,555f5092-cead-4637-b921-db0f0e50b416,113.9281586,#C C shakes the dice,Playing Instrument,Stationary,Shaking dice is a brief action that does not involve significant body or hand motion.
0,555f5092-cead-4637-b921-db0f0e50b416,115.5198486,#C C throws the dice on the game board,Playing Instrument,Object Transfer,"Action involves picking up and placing the dice, which is a logistics step."
0,555f5092-cead-4637-b921-db0f0e50b416,117.9575986,#C C moves the cone on the game board,Playing Instrument,Object Transfer,Logistics step involving moving an object on the game board.
0,555f5092-cead-4637-b921-db0f0e50b416,121.5987586,#O a person T picks the dice on the game board,Playing Instrument,Object Transfer,"The action involves picking up an object, which is a logistics step."
0,555f5092-cead-4637-b921-db0f0e50b416,122.2313086,#O a person T shakes the dice,Playing Instrument,Stationary,"Shaking dice is a localized action, primarily involving the hands with minimal body movement."
0,555f5092-cead-4637-b921-db0f0e50b416,122.9996286,#O a person T throws the dice on the game board,Playing Instrument,Object Transfer,"The action involves throwing an object, which is a logistics step with short bursts of hand acceleration."
0,555f5092-cead-4637-b921-db0f0e50b416,125.1086186,#O a person T moves the cone on the game board,Playing Instrument,Object Transfer,"The action involves moving an object (cone) to a specific location (game board), which is a logistics step."
